location,region,date,location_iso,region_iso,total_vaccinations
India,Tripura,2021-02-03,IN,IN-TR,176732
India,Tripura,2021-02-04,IN,IN-TR,188279
India,Tripura,2021-02-05,IN,IN-TR,193667
India,Tripura,2021-02-06,IN,IN-TR,209104
India,Uttar Pradesh,2021-01-16,IN,IN-UP,22620
India,Uttar Pradesh,2021-01-18,IN,IN-UP,22644
India,Uttar Pradesh,2021-01-22,IN,IN-UP,123761
India,Uttar Pradesh,2021-01-28,IN,IN-UP,294959
India,Uttar Pradesh,2021-01-29,IN,IN-UP,463793
India,Uttar Pradesh,2021-02-04,IN,IN-UP,589101
India,Uttar Pradesh,2021-02-05,IN,IN-UP,673542
India,West Bengal,2021-01-16,IN,IN-WB,15707
India,West Bengal,2021-01-18,IN,IN-WB,29866
India,West Bengal,2021-01-19,IN,IN-WB,43559
India,West Bengal,2021-01-20,IN,IN-WB,46310
India,West Bengal,2021-01-21,IN,IN-WB,53988
India,West Bengal,2021-01-22,IN,IN-WB,84505
India,West Bengal,2021-01-25,IN,IN-WB,122851
India,West Bengal,2021-01-27,IN,IN-WB,158193
India,West Bengal,2021-01-28,IN,IN-WB,187485
India,West Bengal,2021-01-29,IN,IN-WB,221994
India,West Bengal,2021-01-30,IN,IN-WB,243069
India,West Bengal,2021-01-31,IN,IN-WB,243143
India,West Bengal,2021-02-01,IN,IN-WB,266407
India,West Bengal,2021-02-02,IN,IN-WB,288245
India,West Bengal,2021-02-03,IN,IN-WB,301091
India,West Bengal,2021-02-04,IN,IN-WB,320668
India,West Bengal,2021-02-05,IN,IN-WB,344227
India,West Bengal,2021-02-06,IN,IN-WB,354000
